ID,name,Food Group,Calories,Carbohydrate,Protein,Fat,Water,Net-Carbs,Sugars,Fiber,Cholesterol,Saturated Fats,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,PRAL score,Calcium,Iron,Potassium,Magnesium,Vitamin A IU,Vitamin A RAE,Vitamin C,Vitamin B-12,Vitamin D,Vitamin E,Omega 3s,Omega 6s,Trans Fatty Acids,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Starch,Phosphorus,Sodium,Zinc,Copper,Manganese,Selenium,Fluoride,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B6,Folate,Folic acid,Food Folate,Folate DFE,Choline,Betaine,Retinol,Beta Carotene,Alpha Carotene,Lycopene,Vitamin D2,Vitamin D3,Vitamin D,Vitamin K,Dihydrophylloquinone,Menaquinone-4,ALA,EPA,DPA,DHA,Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Hydroxyproline,Alcohol,Caffeine,Theobromine,Density
173468,Salt,Spices and Herbs,0,0,0,0,0.2,0,0,0,0,0,0,0,-0.507,24,0.33,8,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,38758,0.1,0.03,0.1,0.1,2,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,
174272,Tempeh,Beans and Lentils,192,7.64,20.29,10.8,59.65,7.64,NULL,NULL,0,2.539,3205,4300,7.518,111,2.7,412,81,0,0,0,0.08,0,NULL,248,4052,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266,9,1.14,0.56,1.3,0,NULL,0.078,0.358,2.64,0.278,0.215,24,0,24,24,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,194,796,880,1430,908,175,193,893,664,920,1252,466,960,1995,3292,754,1030,1019,NULL,NULL,NULL,NULL,
789322,Toffee,Sweets,388,78.17,4.67,8.22,7.11,78.17,66.5,0,7,2.514,1565,3531,-0.266,140,0.14,217,17,NULL,12,0.4,0.3,0,0.47,25,3499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,249,0.45,0.018,NULL,1.8,NULL,0.105,0.26,0.15,NULL,0.057,4,0,4,4,8.1,NULL,11,2,0,0,NULL,NULL,NULL,1.8,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
172476,Tofu,Beans and Lentils,76,1.87,8.08,4.78,84.55,1.57,0.62,0.3,0,0.691,1056,2699,-0.344,350,5.36,121,30,85,NULL,0.1,0,0,0.01,319,2380,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,97,7,0.8,0.193,0.605,8.9,NULL,0.081,0.052,0.195,0.068,0.047,15,0,15,15,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.4,NULL,NULL,NULL,0,0,0,120,402,435,713,452,108,29,428,359,446,701,221,396,1043,1684,375,555,519,NULL,0,0,0,
170458,Tomato Juice,Vegetables,17,3.53,0.85,0.29,94.24,3.13,2.58,0.4,0,0.019,5,27,-3.879,10,0.39,217,11,450,23,70.1,0,0,0.32,5,22,0,0,1.25,1.33,0,0,0,NULL,19,253,0.11,0.042,0.068,0.5,6.9,0.1,0.078,0.673,NULL,0.07,20,0,20,20,6.8,NULL,0,270,0,9037,NULL,NULL,0,2.3,NULL,NULL,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170457,Tomatoes,Vegetables,18,3.89,0.88,0.2,94.52,2.69,2.63,1.2,0,0.028,31,83,-4.101,10,0.27,237,11,833,42,13.7,0,0,0.54,3,80,0,0,1.25,1.37,0,0,0,0,24,5,0.17,0.059,0.114,0,2.3,0.037,0.019,0.594,0.089,0.08,15,0,15,15,6.7,0.1,0,449,101,2573,NULL,NULL,0,7.9,0,NULL,NULL,0,0,0,6,27,18,25,27,6,9,27,14,18,21,14,27,135,431,19,15,26,NULL,0,0,0,
789325,Truffles,Sweets,511,49.61,6.77,31.93,10.07,46.81,43.09,2.8,41,20.019,7823,1447,-0.366,167,1.96,323,53,NULL,126,0.1,0.65,0.2,0.62,4,1268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,86,1.94,0.408,NULL,4.2,NULL,0.096,0.275,0.33,NULL,0.035,11,0,10,10,41.1,NULL,125,15,0,0,NULL,NULL,NULL,5.4,NULL,NULL,NULL,1,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17,170,
782249,Turkey,Meats,139,0,28.81,2.06,68.09,0,0,0,76,0.588,621,524,16.729,10,0.65,247,31,NULL,3,0,0.82,0.3,0.06,13,427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,468,1.63,0.062,NULL,29.9,NULL,0.036,0.204,11.652,NULL,0.763,10,0,10,10,78.1,NULL,3,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,4,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170465,Turnips,Vegetables,28,6.43,0.9,0.1,91.87,4.63,3.8,1.8,0,0.011,6,53,-3.269,30,0.3,191,11,0,0,21,0,0,0.03,40,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,67,0.27,0.085,0.134,0.7,NULL,0.04,0.03,0.4,0.2,0.09,15,0,15,15,11.1,NULL,0,0,0,0,NULL,NULL,0,0.1,NULL,NULL,NULL,0,0,0,9,25,36,33,36,11,5,17,13,30,24,14,35,63,130,25,26,29,NULL,0,0,0,
169705,Oats,Grains and Pasta,389,66.27,16.89,6.9,8.22,55.67,NULL,10.6,0,1.217,2178,2535,13.218,54,4.72,429,177,0,0,0,0,0,NULL,111,2424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,523,2,3.97,0.626,4.916,NULL,NULL,0.763,0.139,0.961,1.349,0.119,56,0,56,56,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,575,694,1284,701,312,408,895,573,937,1192,405,881,1448,3712,841,934,750,NULL,0,NULL,NULL,
173430,Butter,Dairy and Egg Products,717,0.06,0.85,81.11,16.17,0.06,0.06,0,215,50.489,23430,3010,0.434,24,0.02,24,2,2499,684,0,0.17,0,2.32,315,2097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,11,0.09,0.016,0.004,1,2.8,0.005,0.034,0.042,0.11,0.003,3,0,3,3,18.8,NULL,671,158,0,0,0,0,0,7,NULL,NULL,315,0,0,0,12,38,51,83,67,21,8,41,41,57,31,23,29,64,178,18,82,46,NULL,0,0,0,
789032,Vegetable Oil,Fats and Oils,886,0,0,100,0,0,0,0,0,13.677,41881,41190,0,0,0.16,0,0,NULL,0,0,0,0,11.73,5071,36119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,NULL,0,0,0,NULL,0,0,0,0,0,0.2,NULL,0,0,0,0,NULL,NULL,NULL,117.9,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
174818,Vodka,Beverages,231,0,0,0,66.6,0,0,0,0,0,0,0,0.164,0,0.01,1,0,0,NULL,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,0,0.01,0,0,NULL,0.005,0.007,0,0,0,0,0,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,33.4,NULL,NULL,
170496,Wakame,Vegetables,45,9.14,3.03,0.64,79.99,8.64,0.65,0.5,0,0.13,58,218,-1.374,150,2.18,50,107,360,18,3,0,0,1,186,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,872,0.38,0.284,1.4,0.7,NULL,0.06,0.23,1.6,0.697,0.002,196,0,196,196,13.9,NULL,0,216,0,0,NULL,NULL,0,5.3,NULL,NULL,NULL,186,0,0,35,165,87,257,112,63,28,112,49,209,92,15,136,179,199,112,92,78,NULL,0,0,0,
170187,Walnuts,Nuts and Seeds,654,13.71,15.23,65.21,4.07,7.01,2.61,6.7,0,6.126,8933,47174,5.53,98,2.91,441,158,20,1,1.3,0,0,0.7,9080,38093,NULL,2.43,0.08,0.09,0,0,NULL,0.06,346,2,3.09,1.586,3.414,4.9,NULL,0.341,0.15,1.125,0.57,0.537,98,0,98,98,39.2,0.3,0,12,0,0,NULL,NULL,0,2.7,0,NULL,NULL,0,0,0,170,596,625,1170,424,236,208,711,406,753,2278,391,696,1829,2816,816,706,934,NULL,0,0,0,
171831,Wasabi,Soups and Sauces,292,46.13,2.23,10.9,31.7,40.03,13.2,6.1,0,2.031,4410,3627,-2.871,41,0.5,182,21,3,0,0,0,0,3.91,155,3478,0.037,8.4,2.5,2.3,0,0,0,8.4,26,3390,0.61,0.055,0.137,2.2,NULL,0.05,0.07,0.16,0,0.05,10,0,10,10,2.3,NULL,0,2,0,0,NULL,NULL,0,3.5,0,0,151,3,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170068,Watercress,Vegetables,11,1.29,2.3,0.1,95.11,0.79,0.2,0.5,0,0.027,8,35,-5.728,120,0.2,330,21,3191,160,43,0,0,1,23,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,41,0.11,0.077,0.244,0.9,NULL,0.09,0.12,0.2,0.31,0.129,9,0,9,9,9,NULL,0,1914,0,0,NULL,NULL,0,250,NULL,NULL,NULL,0,0,0,30,133,93,166,134,20,7,114,63,137,150,40,137,187,190,112,96,60,NULL,0,0,0,
167765,Watermelon,Fruits,30,7.55,0.61,0.15,91.45,7.15,6.2,0.4,0,0.016,37,50,-2.011,7,0.24,112,10,569,28,8.1,0,0,0.05,0,50,0,1.21,1.58,3.36,0,0.06,0,0,11,1,0.1,0.042,0.038,0.4,1.5,0.033,0.021,0.178,0.221,0.045,3,0,3,3,4.1,0.3,0,303,0,4532,NULL,NULL,0,0.1,0,NULL,NULL,0,0,0,7,27,19,18,62,6,2,15,12,16,59,6,17,39,63,10,24,16,NULL,0,0,0,
172686,Wheat Bread,Baked Foods,274,47.54,10.67,4.53,35.25,43.54,5.73,4,0,0.697,612,1615,4.323,125,3.6,141,41,2,0,0.2,0,0,0.19,159,1454,0.033,0,1.66,2.33,0,1.74,0,36.34,129,473,1.04,0.148,1.026,28.8,NULL,0.411,0.252,5.59,0.82,0.111,85,20,65,99,18.7,85.2,0,1,0,0,NULL,NULL,0,4.9,NULL,NULL,155,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170860,Whipped Cream,Dairy and Egg Products,257,12.49,3.2,22.22,61.33,12.49,8,0,76,13.831,6418,825,0.157,101,0.05,147,11,685,188,0,0.29,0.4,0.64,323,502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,8,0.37,0.01,0.001,1.4,3,0.037,0.065,0.07,0.305,0.041,3,0,3,3,16.8,NULL,184,43,0,0,NULL,0.4,16,1.9,NULL,NULL,NULL,0,0,0,45,144,194,313,254,80,30,154,154,214,116,87,110,243,670,68,310,174,NULL,0,0,0,
174819,Whiskey,Beverages,250,0.1,0,0,63.9,0.1,0.1,0,0,0,0,0,0.09,0,0.02,1,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0.02,0.014,0.008,0,NULL,0.008,0.001,0.05,0,0,0,0,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,
174837,White Wine,Beverages,82,2.6,0.07,0,86.86,2.6,0.96,0,0,0,0,0,-1.178,9,0.27,71,10,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,5,0.12,0.004,0.117,0.1,202,0.005,0.015,0.108,0.045,0.05,1,0,1,1,4.3,NULL,0,0,0,0,NULL,NULL,0,0.4,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.3,0,0,
171265,Whole Milk,Dairy and Egg Products,61,4.8,3.15,3.25,88.13,4.8,5.05,0,10,1.865,812,195,0.134,113,0.03,132,10,162,46,0,0.45,1.3,0.07,75,120,NULL,0,0,0,5.05,0,0,NULL,84,43,0.37,0.025,0.004,3.7,NULL,0.046,0.169,0.089,0.373,0.036,5,0,5,5,14.3,0.6,45,7,0,0,NULL,1.3,51,0.3,0,1,NULL,0,0,0,40,134,163,299,264,83,19,163,159,206,90,95,107,270,708,62,311,190,NULL,0,0,0,
172688,Whole Wheat Bread,Baked Foods,252,42.71,12.45,3.5,39.01,36.71,4.34,6,0,0.722,620,1592,4.52,161,2.47,254,75,3,0,0,0,0,2.66,138,1451,0.02,0.03,1.07,2.21,0.01,1.02,0,28.73,212,455,1.77,0.227,2.174,25.7,NULL,0.394,0.167,4.438,0.646,0.215,42,0,42,42,27.2,126.5,0,2,0,0,NULL,NULL,0,7.8,0.6,NULL,137,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
168910,Whole Wheat Pasta,Grains and Pasta,149,30.07,5.99,1.71,61.8,26.17,0.75,3.9,0,0.243,176,574,4.019,13,1.72,96,54,4,0,0,0,0,0.23,36,538,0,0.2,0.07,0.07,0,0.4,0,25.51,127,4,1.34,0.225,1.321,36.3,NULL,0.156,0.099,3.126,0.268,0.093,21,0,21,21,6.5,NULL,0,2,0,0,NULL,NULL,0,0.6,0,0,36,0,0,0,77,161,232,409,133,97,125,298,156,259,211,140,186,270,2074,217,638,292,NULL,0,0,0,
174916,Whole Wheat Pita,Baked Foods,262,55.89,9.8,1.71,30.6,49.79,2.87,6.1,0,0.208,349,1055,5.865,15,3.06,170,69,0,0,0,0,0,0.61,52,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,421,1.52,0.29,1.74,44,NULL,0.339,0.08,2.84,0.831,0.265,35,0,35,35,26.5,NULL,0,4,0,0,NULL,NULL,0,1.4,NULL,NULL,NULL,0,0,0,149,282,367,671,265,153,228,470,292,441,455,226,343,494,3153,394,1046,469,NULL,0,0,0,
170489,Winter Squash,Vegetables,34,8.59,0.95,0.13,89.76,7.09,2.2,1.5,0,0.027,10,56,-6.801,28,0.58,350,14,1367,68,12.3,0,0,0.12,35,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,4,0.21,0.071,0.163,0.4,NULL,0.03,0.062,0.5,0.188,0.156,24,0,24,24,10,NULL,0,820,0,0,NULL,NULL,0,1.1,NULL,NULL,NULL,0,0,0,21,43,57,82,53,18,13,57,49,62,81,27,61,156,254,53,52,57,NULL,0,0,0,
171610,Worcestershire Sauce,Soups and Sauces,77,19.17,0,0,78.54,19.17,10.03,0,0,0,0,0,-16.393,107,5.3,800,13,79,5,13,0,0,0.08,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1300,0.19,0.2,NULL,0.5,NULL,0.07,0.13,0.7,NULL,0,8,0,8,8,2.7,NULL,1,43,1,0,NULL,NULL,0,1,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,
170071,Yam,Vegetables,118,27.88,1.53,0.17,69.6,23.78,0.5,4.1,0,0.037,6,76,-15.206,17,0.54,816,21,138,7,17.1,0,0,0.35,12,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,9,0.24,0.178,0.397,0.7,NULL,0.112,0.032,0.552,0.314,0.293,23,0,23,23,16.5,NULL,0,83,0,0,NULL,NULL,0,2.3,NULL,NULL,NULL,0,0,0,12,54,52,96,59,21,19,71,40,62,127,34,63,155,181,53,54,81,NULL,0,0,0,
172234,Yellow Mustard,Spices and Herbs,60,5.83,3.74,3.34,83.72,1.83,0.92,4,0,0.214,2182,774,0.54,63,1.61,152,48,109,5,0.3,0,0,0.36,391,373,0.009,0.21,0.47,0.23,0,0,0,0.64,108,1104,0.64,0.074,0.422,33.5,1.5,0.177,0.07,0.565,0.254,0.07,7,0,7,7,22.4,0.2,0,51,1,0,NULL,NULL,0,1.4,0,0,373,0,0,0,9,167,146,292,264,76,72,161,134,189,252,119,164,390,724,228,355,204,0,0,0,0,
169291,Zucchini,Vegetables,17,3.11,1.21,0.32,94.79,2.11,2.5,1,0,0.084,11,91,-4.19,16,0.37,261,18,200,10,17.9,0,0,0.12,61,30,0,0.05,1.07,1.38,0,0,0,0,38,8,0.32,0.053,0.177,0.2,NULL,0.045,0.094,0.451,0.204,0.163,24,0,24,24,9.5,NULL,0,120,0,0,NULL,NULL,0,4.3,NULL,NULL,61,0,0,0,10,29,44,71,67,18,12,43,32,54,51,26,63,147,129,46,37,49,NULL,0,0,0,
